31.53,31.53,16.77,28.21,32.91
41.12,41.12,25.31,37.62,45.67
45.74,45.74,34.76,56.71,67.57
40.39,40.39,28.54,49.06,67.03
40.50,40.50,27.78,54.85,64.93
38.80,38.80,27.50,46.46,64.68
35.85,35.85,32.45,41.32,64.80
38.38,38.38,37.04,43.55,66.80
38.63,38.63,37.97,43.37,66.69
33.60,33.60,39.11,42.67,66.90
34.96,34.96,37.57,40.80,67.73
35.27,35.27,36.27,36.07,68.08
31.85,31.85,40.41,33.09,67.28
33.54,33.54,37.05,36.36,67.18
33.62,33.62,38.72,35.66,66.26
32.39,32.39,37.34,36.92,67.11
30.33,30.33,39.41,38.08,66.13
31.30,31.30,39.20,37.29,67.92
30.31,30.31,40.48,37.02,67.76
29.65,29.65,39.73,35.28,68.74
29.84,29.84,37.56,33.39,68.99
24.87,24.87,39.84,29.98,67.99
23.06,23.06,39.74,27.51,66.00
29.01,29.01,41.13,25.30,65.32
25.54,25.54,38.75,26.68,64.31
23.25,23.25,41.24,27.45,64.16
24.18,24.18,40.71,29.95,65.23
24.81,24.81,39.96,34.37,64.54
24.93,24.93,40.50,35.74,64.81
26.29,26.29,38.89,34.52,65.24
25.01,25.01,40.18,28.15,66.32
24.12,24.12,39.82,24.07,66.01
27.02,27.02,40.70,29.27,67.52
23.73,23.73,39.74,31.83,68.55
24.63,24.63,39.61,26.79,68.26
23.43,23.43,37.87,28.08,69.14
24.98,24.98,37.90,26.91,69.99
23.18,23.18,36.42,29.61,72.37
29.24,29.24,43.36,33.42,68.75
33.46,33.46,43.72,36.10,72.89
25.57,25.57,39.55,28.22,72.26
27.73,27.73,39.19,23.75,69.28
24.67,24.67,38.67,23.90,67.76
25.28,25.28,38.39,28.55,70.00
24.48,24.48,39.97,26.04,69.05
24.78,24.78,38.81,26.96,69.98
23.73,23.73,38.19,26.13,70.52
25.41,25.41,39.51,25.87,68.45
25.73,25.73,38.02,20.26,69.98
25.79,25.79,37.96,21.60,66.52
24.74,24.74,39.24,23.41,67.30
25.18,25.18,38.54,22.52,67.40
24.49,24.49,39.48,17.55,65.92
25.52,25.52,39.11,23.81,69.25
23.80,23.80,38.06,24.11,68.32
23.24,23.24,37.40,25.71,67.47
22.57,22.57,38.34,21.79,66.75
21.75,21.75,39.39,21.70,66.28
21.12,21.12,38.36,25.86,69.38
24.98,24.98,38.22,21.74,68.80
25.64,25.64,39.33,22.18,70.15
